"GeneticGroup","GID","MCMDS","DM","BRNHT1","BRLVLS","HI","logFYLD","logTOPYLD","logRTNO","TCHART","LCHROMO","ACHROMO","BCHROMO"
"TMS18","TMS18F1424P0021_A19509",-0.111488920545083,2.4816718488659,3.73515235813773,-0.248477180033529,-0.134314997076352,-0.321609536268408,0.107130023604601,-0.281616990576313,-0.297587641427691,-0.00291816611952114,-0.0260024333735422,-2.28906372957032
"TMS18","TMS18F1424P0026_A19287",-0.0659569605753897,-0.188124339016958,6.44866792479697,-0.468412938290316,-0.0599535649764977,-0.228409123996437,-0.00468921094283609,-0.160772623360827,-0.237199205909609,0.136514778890241,-0.189278952385861,-3.17887292697621
"TMS18","TMS18F1426P0001_A17041",0.491395780328254,-4.1183943334524,2.41396639391646,0.0525903615176784,0.0048552858434107,-0.255774638968713,-0.32159178444477,-0.215163575297073,0.899436629809801,-1.56631319462936,1.26170685824905,11.5244589571842
"TMS18","TMS18F1426P0002_A18238",-0.0639639291873999,-1.55623433002218,7.44416936302293,0.00443102587307235,-0.00268984315562237,-0.0327919732887797,-0.0345651316924614,-0.00409176735223349,1.24262531032747,-1.84650897416306,1.68880084730917,14.9068895086245
"TMS18","TMS18F1426P0006_A16932",-0.101764594090683,-2.25194322006848,-1.86552833740653,-0.100307295794394,-0.00931303298835887,-0.166014182948613,-0.131226804721576,-0.161103087901087,0.920900602670364,-2.14883694806251,1.48823642360446,12.6784528681507
"TMS18","TMS18F1426P0009_A18236",-0.31088861725416,-2.06869749072754,1.52717727743055,0.313569541269193,-0.0354786471389195,0.0257538622533804,0.111660514975816,0.0591163140349464,0.975435669579115,-1.64679283268076,1.50084875833739,13.0755127987344
"TMS18","TMS18F1426P0014_A17259",-0.158135275220416,-0.899809945009746,4.37880881832634,0.142930386075584,-0.0168435837848933,0.0676220531539188,0.0787702797242879,0.0527381385563437,1.0017861417753,-1.51541661058207,1.2300187917899,11.2161730925128
"TMS18","TMS18F1426P0023_A17211",0.071084837208706,-4.27697085998619,3.76763170258891,0.187440594938208,-0.00905218491490187,-0.14466068074825,-0.101318162307559,-0.161649172227416,0.981000731519866,-2.27571997340868,1.65173868613363,14.6340051526818
"TMS18","TMS18F1426P0024_A19354",-0.347355637595648,-2.23140551677801,6.82842577597241,0.139344532069843,-0.00166806343062751,-0.0419725065263989,-0.0680992084031217,-0.0327091322787208,0.935028053320593,-1.61041442219936,1.39889385695053,12.1184207645599
"TMS18","TMS18F1426P0031_A17218",-0.0927389284903306,-2.07870698527608,6.36941682296322,-0.203061410561625,0.0679763265547805,0.150749739246004,-0.104758434349845,0.127511926566827,0.861616597779344,-1.61653374921003,1.48623330454295,11.5886615999559
"TMS18","TMS18F1436P0038_A18518",-0.290484079541905,-4.77980425677122,12.5016069356175,-0.243530239370928,-0.0420395671206204,0.00678293055478341,0.190850822757677,-0.0271353299203626,1.67976869557208,-2.6173347810949,2.43536659352874,18.6368657104685
"TMS18","TMS18F1436P0041_A18658",-0.0196997638034796,0.456788402753463,2.20470897594636,-0.0959225272334879,0.023980742266408,0.0131770371506416,-0.0182040994425037,0.00732620522597166,1.3541352529083,-2.48700720468895,1.77181596126467,14.6820258349279
"TMS18","TMS18F1436P0047_A17869",-0.23863942518438,-1.7167229991558,0.89738549277806,-0.162131590732155,-0.00699613078778098,-0.0793514792132489,-0.132155406185297,-0.24224173085788,0.978894725701622,-1.99208962500341,1.6137825718663,11.0612471304596
"TMS18","TMS18F1436P0054_A18053",-0.827217077354517,-3.22011543257627,3.88225714950232,-0.0822997454468723,0.028261752696327,0.0293227932751674,-0.0682907028267966,-0.0432324301116342,1.14366943384561,-2.53107064903549,1.74305880454477,12.5886235438987
"TMS18","TMS18F1436P0057_A17879",-0.287175001510925,-2.39950186918283,2.4711056043878,-0.114136357783103,-0.0102196987021385,-0.0273667632904798,-0.0274150410138043,-0.0617499058285999,0.859077194068376,-2.2184560735711,1.81066677503864,10.1993810766156
"TMS18","TMS18F1436P0062_A18580",0.0984628317069413,-5.37781150644403,7.49586846949776,-0.401497973673098,0.026431817891975,-0.00667127685819047,-0.101524889094354,0.0158635979135354,1.56265164948224,-3.09307634014342,3.52545610147392,17.4925233590324
"TMS18","TMS18F1436P0065_A17975",0.165845847361392,-4.97280947826012,7.55676980600798,-0.173041467634811,-0.00353793010465573,0.00402181857440419,0.0542563546923203,-0.052490148883177,1.06740717804515,-2.40615270577453,2.02538432855534,12.4941890579483
"TMS18","TMS18F1436P0066_A17976",0.154307320006032,-3.43776656250061,2.70600029309111,0.0647346784701978,-0.0260874427792285,-0.220033013776657,-0.176760763122439,-0.238137142976044,0.980654110420641,-2.35729753431775,1.74106021630707,8.97327926437636
"TMS18","TMS18F1436P0067_A18300",-0.266808048570479,-3.91943491696843,3.8725818744615,0.134799086348996,-0.00717723396489618,-0.0448683346718636,-0.0854714706774204,-0.0942973008588203,1.21815112002624,-2.45033614842803,2.3169323382568,15.1798974972146
"TMS18","TMS18F1436P0068_A18298",-0.295788538608259,-1.12611761137234,5.38638207664756,0.139341183794393,-0.0385147764962454,-0.0421401715312127,-0.0658932483350278,-0.111470886568799,1.01484730972301,-2.1392854339115,1.91361708952474,11.0141714906973
"TMS18","TMS18F1438P0002_A17258",-0.110835592796107,-0.373946904019965,0.483306797068221,0.476240775785197,-0.0162361556766129,0.0368784565848247,0.0708270939641049,0.105176856010057,0.938820185502355,-1.27411774753964,1.58436263697791,11.6269498627568
"TMS18","TMS18F1438P0006_A17175",-0.843933413395687,0.0769675423341914,-4.76450721539453,0.328207817184955,-0.0121922133535342,0.152268160146039,0.228337363717648,0.170624722119501,0.713971614349672,-1.11047249178996,1.38612994265351,9.21882075063881
"TMS18","TMS18F1438P0009_A18226",-0.609815442385526,0.715509911658605,7.7101141726669,0.320734758599418,-0.0760992970235609,-0.0587039768556991,0.128050506169091,-0.0312959807649959,0.753864403950969,-1.28395640888677,1.41761946488432,10.9672039519104
"TMS18","TMS18F1438P0013_A17736",-0.42784723625653,0.132159099196572,1.4030093897597,0.598125208724482,-0.00961686238150005,0.0187097879573421,0.029343504636566,0.0508942230751794,0.975224849555628,-1.55992239806489,2.02640421587497,11.9732853546215
"TMS18","TMS18F1438P0019_A19400",-0.236497224627982,-0.0956403158936818,4.48226603251867,0.0674148646078461,0.0171073985903097,-0.120271637993573,-0.241568154971101,-0.113907628804429,1.32110403440988,-1.87562379741422,3.28071276402848,15.2346176069255
"TMS18","TMS18F1439P0020_A19063",-0.277704263266964,-1.40374465674706,-2.39358121028218,0.50564719145348,-0.0211498719804461,0.0308402691798378,-0.0175533459547154,-0.0674756923178816,1.75474305580691,-1.91635834159262,3.14700861279191,18.442269791523
"TMS18","TMS18F1447P0004_A17742",0.185137991289831,-3.38796504410645,7.57129308543454,-0.0186783816019958,0.0143040256570459,0.0526993661389852,-0.0100588839452332,0.0990400014768954,0.602342651723921,-0.795198530083849,0.677378605344647,6.14101237411119
"TMS18","TMS18F1447P0007_A17874",0.507820582502735,-4.76279866211547,-1.05604656964794,0.329959540160113,0.0112485094629989,-0.043022798423598,-0.145910668047204,0.0358871400404711,0.693531118459746,-1.67487127357041,1.27052555893745,6.0261973725712
"TMS18","TMS18F1447P0014_A16942",0.352422080795153,-2.48604220474701,-2.92988067375194,0.278103616801057,-0.0249859765969068,0.15154500856108,0.172922773733333,0.203634635033002,0.992038221490134,-1.42917141464348,1.55169405125843,10.4430393524366
"TMS18","TMS18F1447P0017_A17741",0.790542003566164,0.301134293859322,-1.38494144284373,-0.152131285626131,0.00053764294877978,-0.0872699065329076,-0.0616089231866971,-0.0011848492987568,0.318495061825896,-0.351897306047361,0.57902005993431,6.16342702908089
"TMS18","TMS18F1447P0026_A18225",0.141860553880518,0.114391880009339,7.13275929901109,0.135674987736196,-0.0108077150785929,0.0683457127351405,0.159235710141259,0.172113329706944,0.408425517862743,-0.635353188896542,0.715791069728839,4.91315597864117
"TMS18","TMS18F1447P0037_A17110",0.0161919156987671,-0.0540199935550023,-0.108664423850333,-0.0932638575432175,0.0145971082814428,0.272794129249946,0.175864016026296,0.246965964784503,0.243900384152345,0.0423190880544106,0.496237015506344,3.95951955590247
"TMS18","TMS18F1447P0039_A18221",0.254237310782948,-0.912735797290507,8.04162224410634,0.0310049436281467,0.0180768832682573,0.16027460479552,0.0531240100478801,0.154143127429535,0.751966683154433,-1.48298110884312,0.929712651133364,10.6260633422301
"TMS18","TMS18F1447P0041_A18242",0.194588384837826,-0.670841985433959,0.975153271374331,-0.0261799361213831,-0.045558401113609,0.0959791258729532,0.260949059332584,0.137260058565308,0.56238956913408,-1.63841005402236,1.03115488057103,6.95663227666042
"TMS18","TMS18F1447P0045_A17143",0.579450300466988,-0.971346279424934,-2.14591874757169,0.147476538971137,-0.0539303007865727,-0.114384037199147,0.0459573711793362,-0.0471926488858508,0.934354903022003,-1.89803643039602,1.7685136027373,9.31831873467538
"TMS18","TMS18F1447P0046_A17859",0.83758191576657,-3.58059218492186,4.9622298397039,0.00489447693159306,-0.00465059750857052,0.0606344351117354,0.0817623045351423,0.128030660638028,0.191022940787928,-0.937620252052409,0.637007317066596,2.75385126967423
"TMS18","TMS18F1447P0048_A17894",0.445633217904026,-5.22062872168078,5.62666236554902,-0.0531886154318245,0.00383976802455628,0.0225428688997573,-0.0243449222939514,0.0231620418729495,0.817906755461326,-1.30569880920195,1.0064374763051,8.78058034359472
"TMS18","TMS18F1447P0054_A18375",0.306386819358932,-2.4409892543115,4.16086546712737,0.184137591871646,0.0033942033562899,0.200218506688514,0.190254588677786,0.186999959863223,0.639300385729214,-1.38794996192983,1.07368068599567,7.54976710073897
"TMS18","TMS18F1447P0065_A18068",0.350046580106399,0.0986194201060933,-3.76101041144024,0.227458282895506,-0.0702298545740238,-0.0124179484814707,0.169639022227656,0.0184055988575136,0.586372273868215,-1.68401942414444,1.60250604501228,7.60914272319962
"TMS18","TMS18F1447P0073_A17891",0.521171007340008,-1.27878589694427,-1.35358473652265,-0.35496794824971,-0.00931029669983575,-0.193770331343208,-0.111421366205265,-0.0580793520057169,0.46535862512008,-0.550702542018429,0.281958438226549,5.422531802222
"TMS18","TMS18F1447P0077_A17881",0.365919567354158,-1.84796190615085,-2.02870402428671,-0.240731072458277,0.0150396463567521,-0.0127076695035727,-0.0919256766797137,0.0411916735128412,0.314603319808898,-1.10270553411332,0.525508901888531,6.96380880224549
"TMS18","TMS18F1447P0079_A17924",0.550823005930922,-2.46043571432503,5.57626193584373,0.0591583191451686,-0.0562789165196776,0.0672374972028588,0.145243466280893,0.125289232863097,0.53735446162463,-0.381381933436829,0.36088937949271,4.4130308943574
"TMS18","TMS18F1447P0080_A17916",0.251370160257545,-2.45046617367725,0.995798824138578,0.124845440104758,-0.00704715537376303,0.0762036020622192,0.0943869292323789,0.105022154605038,0.452345614668087,-1.3416852125461,0.834303194694655,6.0978480272419
"TMS18","TMS18F1451P0002_A19363",0.0577004396252736,1.08240339474022,-0.983804961531532,0.0642601037047139,-0.00520726286370563,0.0796859571527666,0.031054089911394,0.110655004837211,0.291517145167618,0.124302988558483,-0.136022900249136,1.94920406297348
"TMS18","TMS18F1451P0005_A19270",-0.0328256833318308,0.134151579510951,7.34995290205145,-3.43881078865901e-05,-0.00663802327102939,0.0420385585472552,-0.00896993846743264,0.0473003880093078,0.86839157952864,0.0129424716567084,-0.263463242620697,7.62990104957019
"TMS18","TMS18F1451P0009_A19439",-0.0459062416560999,-1.19108965936875,2.86278582251347,-0.216235881210094,0.0602998260457955,0.236339141547144,-0.0512485874534436,0.239187601912612,0.637136476074061,-0.177704651428513,0.165024073965294,5.59752230925621
"TMS18","TMS18F1451P0013_A19077",0.110852075540793,-0.19131235746187,-0.661312180961432,0.210972024440269,-0.00980973468807358,0.0671997670568854,0.0610208939347822,0.112720582508451,0.77084723295015,-0.825941026999754,0.42413432848986,7.80727856263769
"TMS18","TMS18F1451P0015_A19079",0.0307630667911046,-0.25964008401788,3.23239579993473,0.00942369081975783,-0.0335453951896002,-0.0199361471658763,0.105706419305533,0.0442862890651889,0.78131920626748,-0.138128747741731,-0.130123977616836,7.80662420735514
"TMS18","TMS18F1451P0025_A19162",0.181941145840193,1.03590167892466,-0.975615809744586,0.145014900419366,-0.0374549229240071,-0.151080345965653,0.0281614445100937,-0.0937983220644013,0.158633917872407,0.163790761017562,-0.753745338205798,1.35543912083659
"TMS18","TMS18F1451P0026_A19325",0.224680414200362,0.415944919627024,4.76486639762321,-0.0511227558943477,0.000428093043842402,0.167559415962464,0.025247612355171,0.148952670569389,0.603141441931804,-0.148558704995056,-0.697001707813383,5.80224243543158
"TMS18","TMS18F1453P0002_A19299",0.073133185332223,-2.77776351691692,3.21448920800853,0.182292158919018,0.0255843606128826,-0.317392770111684,-0.323299576173021,-0.220100455505804,0.0961719431348654,-0.102359776024096,-0.367657532070742,-0.566829415574827
"TMS18","TMS18F1453P0004_A19310",0.60371635065733,-1.24414660107626,13.3740423378312,-0.989816019545951,0.09302630440192,0.201478210849931,-0.0914047532583063,0.253863977954226,-0.391569207976556,0.861559832134946,-0.625020454328548,-4.1715993261766
"TMS18","TMS18F1453P0006_A18224",-0.429785435997917,-0.327023483920273,6.4709515112094,-0.811998389474085,0.0308749001533936,0.210000649793678,0.0594657477940704,0.156777301484311,-0.222672666417826,0.762921687917826,-0.204908341288504,-2.35287298212311
"TMS18","TMS18F1453P0007_A19219",0.519216247474922,-0.65884650004257,14.7493261147511,-0.675737793982106,0.0264763805862321,0.208556001824809,0.00154902319233954,0.154557220465962,-0.284231315835297,0.668180213604683,-0.342823606434872,-1.14037326737476
"TMS18","TMS18F1453P0010_A17109",-0.415181272818077,2.46302345260835,8.3580779628703,-0.220721480745455,0.0289537716730551,0.351514463737589,0.215775013694615,0.28816552991041,-0.304307021791266,0.782065979908557,-0.130076718028422,-2.45809386903601
"TMS18","TMS18F1453P0014_A19320",0.895485031818353,-1.72389388405115,3.18716980565261,-0.478662005855769,-0.024139790451531,-0.0857832533500865,0.0724342799463467,-0.0112003602753987,-0.334937698146206,0.985583173193409,-0.620074490155604,-4.85351062873284
"TMS18","TMS18F1453P0017_A19259",0.786911475893112,-1.45157782489751,7.17648953723848,-0.465759260934902,0.0137161134545526,0.0632579461752078,-0.0433138657139252,0.0114633420839259,-0.125759903039883,0.438855328881907,-0.609423987641677,-1.77441248842971
"TMS18","TMS18F1453P0023_A19065",-0.444079516420904,-0.615567632377808,10.144708889998,-0.751345772701028,0.0673146393624107,0.278204090387041,0.0227651226718767,0.265204296974202,-0.424774051645979,0.938764338673553,-0.746813368095968,-4.12488840557849
"TMS18","TMS18F1453P0025_A19260",0.148886298130705,-1.0810004386525,-9.77266168469799,-0.0030390346894388,-0.0297849656455799,-0.0277661991930715,0.0536514934216487,-0.00212148724633013,-0.281459849423588,0.100507427491297,-0.378123156157626,-2.32842132604319
"TMS18","TMS18F1453P0026_A19034",-0.371891091620912,-1.31236340234832,10.7698002146853,-0.233016377566603,0.0778305733351779,0.213121462606816,-0.0740580113632176,0.0699979589243557,-0.266722881885704,0.479489480766896,-0.558195798536383,-2.97464651207646
"TMS18","TMS18F1453P0027_A19277",1.04215445194969,-2.32216958275186,6.48687273720968,-0.465863535581877,-0.0529109387801883,-0.0614711537527379,0.0938021838287676,-0.186183397683289,-0.267156838524973,0.519000372025556,-0.530742625246924,-5.30348194565922
"TMS18","TMS18F1453P0029_A19453",0.250305884727629,-1.19672543112205,13.3858202594061,-0.241135803851539,0.0142807953846423,0.0907537922386496,0.0714481391288305,0.122774912504862,-0.272012275671337,0.665651452396837,-0.401073275263214,-2.57745900420754
"TMS18","TMS18F1453P0030_A19089",0.481582911419045,-0.121066079489585,7.28392053294427,-0.604850202447155,0.039017250701811,0.206165508960183,0.081513104944741,0.196149858225309,-0.112961083761673,0.351261974487002,-0.327433597545328,-1.06703510861947
"TMS18","TMS18F1453P0051_A17769",-0.419876710131121,-3.24563700509523,5.52612901094479,-0.331417830530955,0.0644937940706467,0.224908995388711,-0.0515376372445323,0.183782594103762,0.0934442529250213,-0.150156211233187,0.0342662060781937,0.359843038818184
"TMS18","TMS18F1453P0054_A18114",-0.383699309815525,1.7581242885103,12.5953518724272,-0.530333546793677,0.0270045820477201,0.195356522903277,0.0547588032501865,0.199575679279462,-0.233460333558098,0.86925356105317,-0.444038003277741,-2.43730481200395
"TMS18","TMS18F1453P0055_A17827",-0.551764651670263,0.117664687028844,7.29990418342706,-0.242169654951662,0.0113476107718307,0.224591084420554,0.120449100975766,0.141979068578854,-0.189675382870594,0.505999203965718,-0.499331324206493,-2.92235129229468
"TMS18","TMS18F1453P0058_A17838",-0.50155401532923,5.15299290367369,12.8326177836755,-0.538870395657887,-0.0425652418656148,0.1771724094902,0.220549744430181,0.20156272684506,-0.129924167060282,0.941606479024944,-0.516725385025618,-0.918397490987587
"TMS18","TMS18F1453P0070_A18320",-0.550590660790162,-3.95314625425515,-0.91103340895195,-0.408395199839354,0.00371452875480861,0.00875676032196954,-0.0229049179422776,-0.101861111708217,0.162145765536352,-0.383628627734951,-0.372852838183769,0.396731079554331
"TMS18","TMS18F1457P0002_A19318",0.360752798538049,1.29468114407116,4.88010913827593,0.137997977004971,-0.0286288241314175,-0.242127755908054,-0.156071755690707,-0.117659567606517,0.89189982722176,-0.476365417076893,0.756153032246883,7.8310138622528
"TMS18","TMS18F1457P0005_A19406",0.559997744884846,2.19046169838515,4.0227703560026,0.283394939920635,-0.0541721401305337,-0.242851321934888,-0.0597387142551964,-0.217889263494048,0.300199070768348,0.126601525221015,0.29338522656522,3.58445039106498
"TMS18","TMS18F1457P0009_A19236",-0.142543889718792,0.532991629181013,3.86622278055711,0.377689759327946,-0.0661523928898107,-0.346527555842082,-0.160889731198107,-0.249627498142494,0.0117218126784629,0.390061348640977,0.363292621531397,0.488047389280095
"TMS18","TMS18F1457P0012_A19194",0.103971690281586,0.552791069683304,4.54228986740204,0.128340682390717,-0.0265873329545435,-0.230136667034569,-0.175268559632117,-0.159467479086289,0.082290351184218,0.444385606784368,-0.284445629482273,-0.599316830152632
"TMS18","TMS18F1462P0015_A18085",-0.0494912558085781,2.33283805771248,8.56968249459925,-0.409388179360288,-0.0112490082950289,0.203595006962855,0.291992313160513,0.186215557548677,0.617587291083608,-0.649801713265934,0.6325109482484,5.3954989261717
"TMS18","TMS18F1466P0001_A19480",-0.0630330070285866,2.50935813804251,3.45353142343075,-0.37148544175355,-0.000688539509851083,0.0599210547826379,0.0120231601780744,0.170951232716457,-0.348653431119857,0.356208198225785,-0.0427218448163,-3.41377455674065
"TMS18","TMS18F1466P0006_A19202",-0.414459668841991,0.96791630479886,-5.21658522273664,-0.385091005644605,0.0222543056377529,-0.0259287505350949,-0.0101269414574975,-0.0312730430885002,-0.0406767865585423,-0.317068905592982,0.0612251910947221,-3.09829622603655
"TMS18","TMS18F1466P0009_A17078",0.0834634565674202,2.28913270137213,1.0896265029008,-0.291736742452127,0.0142013312001135,0.058124004471914,0.0197279973907335,0.0654727166069298,-0.357113432275618,0.0258205778810148,0.221082948523224,-2.58319918175127
"TMS18","TMS18F1466P0012_A17271",0.210728110096143,2.05406552222482,5.25107198712123,0.068064031556172,0.0821384359935004,0.206751495794469,-0.0638515796873117,0.216438556010284,-0.269794997883428,0.368889958014241,0.139036726540787,-2.83382272264463
"TMS18","TMS18F1469P0032_A18297",0.00870827449489246,4.2225977386622,8.26119925512357,0.0016540264409939,-0.0555884291394994,0.0752482409419846,0.157052097595032,0.105586005832984,-0.0437853178935979,0.0816800091318426,-0.121422010867244,-0.917570114096424
"TMS18","TMS18F1469P0033_A18296",-0.371481923474595,1.96242257509558,10.3416544904442,-0.0813129867017178,-0.0224022705851334,0.144789226343819,0.0955502544670865,0.0401446727621089,0.479516851507356,-1.09485939166031,0.78329069430239,7.91804483191075
"TMS18","TMS18F1469P0034_A18345",-0.478428101231985,1.90092825294908,10.7017026248228,0.0956174459526717,0.0545131867184478,0.212861042215457,-0.0517628077216839,0.0973460870038475,0.0926971123048486,-0.587274555874141,0.295800522588928,2.08118439989676
"TMS18","TMS18F1469P0035_A18184",-0.328012784269431,-2.46519902768628,4.0948402772588,0.0115957670227787,-0.0590140491569229,-0.0929784220509321,-0.0515373648993336,-0.161267373121075,0.701921481858775,-2.2688258921878,0.928464887595728,8.32917109252074
"TMS18","TMS18F1469P0045_A18185",-0.645775279608201,3.69204230034553,10.1670008696671,0.155443785790552,-0.072392002857218,-0.00367105280182115,0.194540134083418,-0.0762157661521798,0.544597641985767,-0.937883610697358,0.266016975028108,8.26100361058143
"TMS18","TMS18F1469P0049_A19511",-0.615316799074457,3.59375603135374,15.8819504989913,-0.22426713799264,-0.0476225022623314,0.210980489627358,0.254386265155305,0.113678081936342,-0.107273584720541,0.0873431332719648,-0.0621132310869855,2.29017573508671
"TMS18","TMS18F1469P0061_A18115",0.0419715455374201,0.708430885489838,11.7560241165259,-0.0253070532909025,-0.0356920473210607,0.0857679630841534,0.139250715149021,-0.0053947189485516,0.515895784645782,-0.926503271572859,0.506365795921093,9.68899616629819
"TMS18","TMS18F1469P0066_A18463",-0.382848019245812,1.79659719842297,9.72618639157913,-0.00987334715167423,-0.0366351825502436,0.202597013319056,0.140192419766401,0.0431301102285832,0.533072450600284,-2.04913548969975,0.811176209343056,7.49450322135174
"TMS18","TMS18F1469P0068_A17825",-0.312764928272189,1.36096482423278,3.30639427921789,-0.0104484258948229,-0.0447228771274321,0.0162694823258694,0.114740829329753,-0.00737777152091266,0.82752415690485,-2.03931392256354,1.33020632437887,10.6142996044044
"TMS18","TMS18F1472P0024_A18278",-0.00159479190533465,-0.21510392148988,4.56921643354412,0.0744813732920382,0.0105367180883112,0.0587433812757494,0.0187071627418547,0.00631258741623338,0.846648007066039,-1.38952826339519,0.664356535659398,9.52885154775542
"TMS18","TMS18F1472P0029_A17814",-0.384784394114547,-2.17631486696858,4.98081690365082,-0.110005151566845,0.0866730410633798,0.116483857009002,-0.162643199951175,0.00272411403619423,0.642118668129819,-1.46067499901933,0.66607855569444,9.17048767947696
"TMS18","TMS18F1472P0031_A18154",-0.211038125698298,-0.290512331444519,6.97564287232094,-0.250371916918991,-0.0225914090582236,0.129472790855771,0.109538488287758,0.0937788231977952,0.775928196802546,-0.891592240878823,0.749558796510473,7.07687813419473
"TMS18","TMS18F1472P0039_A18670",-0.251334832679425,1.09047496806909,-0.34988404272813,0.281462170733611,-0.00248206664476735,0.0251030383896194,0.00671463808678949,-0.0439777545357018,0.902852987703966,-2.42212246867584,1.32008777102873,12.9967810058106
"TMS18","TMS18F1476P0055_A17813",0.819701002647293,-1.57954273480602,2.81340905148667,-0.148120070711127,-0.0615972008712194,-0.129730930285117,0.0213551217394594,-0.210809735500582,1.02159132723594,-1.45300291029345,1.28061548311198,8.62839903365697
"TMS18","TMS18F1476P0059_A18050",1.3328299277165,-0.992204169026023,9.72196839886822,0.0552937849297778,-0.0505931043190822,-0.361738024518362,-0.254576204747813,-0.288915699626375,0.687563663205367,-0.919047557973807,1.50565519444452,6.16391414817372
"TMS18","TMS18F1478P0051_A18007",0.0538597309443665,-0.0339409761548308,8.32805435128924,-0.0991515354334506,-0.0462441202603942,-0.0478157286158408,0.0501280873817828,-0.0932566063646058,-0.155700468615178,0.437586937315923,-0.186507089480226,-2.19551415548369
"TMS18","TMS18F1478P0055_A18437",-0.161962215873918,-0.0275619154231944,10.6839491118366,-0.263248640168938,-0.0223980978292946,-0.131938056378189,-0.0703902778491294,-0.184942385663406,-0.33240417089435,1.05283544410077,-0.308958478451332,-1.95584715920977
"TMS18","TMS18F1478P0060_A17971",0.540325401222317,-0.156648994224549,4.27221738330818,-0.339844764173587,-0.0658719888188698,-0.291543229788618,-0.0640078456567385,-0.25568749872718,-0.191512035100081,0.601286459371763,0.165347690645172,-1.35671029738391
"TMS18","TMS18F1480P0007_A19338",0.640173704828667,-0.47265836332899,1.13435255520581,0.284679749308221,-0.117873174121087,-0.246154223672368,0.160507899124761,-0.237588146642215,0.609004735943939,-0.801941169656443,0.282055984012019,7.60836911158127
"TMS18","TMS18F1480P0010_A19341",0.592917443722466,0.562500266455454,2.85372464848726,-0.032403973766778,-0.0243370689796606,-0.138383290507634,-0.0293148791957711,-0.190148292940821,-0.0816739789199472,0.236745881680815,-0.379362323990054,-0.181854476932423
"TMS18","TMS18F1480P0013_A17875",-0.178456532427277,1.33657473506456,-2.47614037982631,0.00446092974588552,-0.0589797253774386,-0.102115408566278,0.00108766008571171,-0.105328341875412,-0.109344391976759,0.0686533487811343,0.20018587444649,-0.94182344402515
"TMS18","TMS18F1480P0020_A19394",-0.162229510908492,0.949741548385135,-2.62780821345561,0.131097826978636,-0.05715144919128,-0.0411710595409899,0.103220920644031,0.0023409657641215,-0.178773504409701,0.17458516173546,-0.403052039870886,-1.48046331170405
"TMS18","TMS18F1480P0023_A17174",0.47555233881692,3.43589171416007,0.147564589720697,0.39432523881314,-0.127791099484188,-0.274643170367616,0.140225498368055,-0.201776086933896,0.45263722007524,-0.403702017374817,0.441683853931256,7.40689816071477
"TMS18","TMS18F1480P0028_A17261",0.29279111358201,-1.59238388388573,0.416442596589096,-0.0404792469336615,-0.0314260239551245,-0.207952587526625,0.0168944347519283,-0.195767130324377,0.599962108509693,-1.09203982843721,0.452967984836322,7.91308176462309
"TMS18","TMS18F1480P0032_A17116",0.572095853032433,-0.909164328824877,1.72741148426575,-0.205269283040171,-0.048979039239029,-0.172837533981958,0.0336697822101419,-0.236002089657427,0.783284131814933,-0.599783721856655,0.169771781481945,8.49515411689366
"TMS18","TMS18F1480P0032_A18697",0.0202724876010354,-2.7780506080122,0.386253296486182,0.0211231458367366,-0.0554518603469358,-0.0819253790154937,0.0511838946024494,-0.133865806963994,0.495572142234952,-1.14603493374446,0.825806181889809,6.57237275361534
"TMS18","TMS18F1480P0033_A18690",0.445620797208989,1.58123725790682,-1.85717770688954,0.233881071198762,-0.0905470958106141,-0.265109351071799,0.0188544599928963,-0.208423849948717,0.516097304909262,-0.769408852931782,0.35460109377324,9.4757872041148
"TMS18","TMS18F1480P0036_A18696",0.12400515067792,-1.85823233634711,2.5090615706965,0.0585364356764029,-0.0443413037434984,-0.0978741447002807,0.112771973507582,-0.103333094119945,0.650653320027833,-0.83348690863652,0.435704436798815,6.86700483963727
"TMS18","TMS18F1480P0041_A18252",-0.063644384052962,2.58624341141903,0.343237578720784,0.0253393425367493,-0.0181329134888031,-0.133383140265899,-0.0902947379361968,-0.162004213065746,-0.232964111851134,1.00831945109583,-0.48279217686094,-3.6725234402606
"TMS18","TMS18F1480P0048_A18417",-0.0263514609316769,-3.57553479216658,4.05591660850521,0.184656749565454,-0.0575797301525912,-0.0633074867587691,0.117607335995434,-0.0693922953913547,0.505027738542658,-0.623671133289367,0.572530778326275,6.23043128207212
"TMS18","TMS18F1480P0056_A18137",0.149474748130668,1.62940540355738,-1.70437816806831,0.115116219926502,-0.0917689655717352,-0.208558154997436,0.0193981003960827,-0.189672478895631,0.425466302126304,-1.10278926501851,0.503525113825557,6.0941276475395
"TMS18","TMS18F1480P0059_A18688",0.459826749143659,-0.574949848752802,0.345665210345743,0.147247069757045,-0.0904170509933853,-0.148649604651206,0.092616928519758,-0.193270338047065,0.660310811442431,-0.741638007465852,0.344976692551064,7.3195616907953
"TMS18","TMS18F1481P0005_A19376",-0.25699303547429,3.62732129356865,8.03804676342837,-0.460185175582589,0.0792096137721175,0.195314542403653,-0.0763765598601524,0.262850207800878,-0.23967952051202,0.279161902943098,-0.0398859153859152,-5.03010693651754
