"GeneticGroup","GID","MCMDS","DM","BRNHT1","BRLVLS","HI","logDYLD","logFYLD","logTOPYLD","logRTNO","TCHART","LCHROMO","ACHROMO","BCHROMO","germplasmName","Order","gen","Female_Parent","Male_Parent","Cross_Type","Year_Accession","Year_Female_Parent","Year_Male_Parent","Cycle_Time_Female_Parent _Progeny","Cycle_Time_Male_Parent _Progeny","AverageCT","bval"
"TMS13","2013_10006_29:250164089",0.325256339402694,-3.87486259538036,-3.59576267615227,-0.384177874985472,-0.0486356917132206,-0.31461778765288,-0.408945270198244,-0.030450295309801,-0.258811814274623,0.0746717338516397,-0.354818341326263,-0.291913287701305,-0.574754765418942,"TMS13F1006P0029",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10007_1:250164708",-0.28926967648965,2.96291209157903,3.76231119540987,-0.405527916140577,-0.0481102506394343,-0.036622511018084,-0.05661327437142,0.0625379834100554,0.0170952361728824,-0.201431629581732,0.356063317041684,-0.319884463045928,-2.8406084515333,"TMS13F1007P0001",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10007_2:250164709",0.301026632486987,3.98942549576083,-0.0582910701653477,-0.0679482015651477,-0.0378329651578437,-0.130926640750569,-0.28667631338968,-0.159742376883288,-0.219877475291482,-0.353945703839279,0.56060696352175,-0.14753982381412,-3.83725104567892,"TMS13F1007P0002",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10007_3:250164710",-0.0813677207754116,0.398686128607198,-2.55933998625689,0.17315067630163,0.00857545625548587,0.0102319029996945,0.119040275087692,-0.00111948108155569,0.0979082113373809,0.314994969059034,-0.282024734130642,0.102367746773625,3.3129617742002,"TMS13F1007P0003",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10007_4:250164711",-0.000437301523609997,2.91355455744432,2.07997869963458,-0.135380982436872,0.016073828170465,0.0795482669273943,0.0163482880452873,-0.0340497996804804,-0.00656350989703683,-0.338914743050993,0.809779038178006,-0.561106483720888,-3.25577791861758,"TMS13F1007P0004",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10007_5:250164712",-0.223599596857179,1.5051775543051,8.41796129726124,0.0125273634572592,-0.0181607930968241,-0.0327584565434692,0.00797906155167381,0.020192199248329,0.022370974515373,-0.154353991328218,0.218876388361164,-0.491976134872159,-1.42451707628001,"TMS13F1007P0005",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10007_6:250164713",-0.107046528562461,-0.777128854308527,-6.82604068103202,-0.22331103961216,-0.00163014749167017,-0.00121911955081731,0.0725825181205064,0.0994008628461047,0.0274026490110739,0.331227642925903,-0.951212110442136,0.307575794937296,3.31444771235553,"TMS13F1007P0006",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10020_1:250164714",-0.24022422798816,2.35878601053451,-22.645496170159,0.720601995010376,0.0155835606290961,0.0710261243624248,0.116602254337411,0.0113910652396402,-0.0462007473585368,-0.258545706839915,0.689499666317147,-0.384511591467978,-3.13792466797727,"TMS13F1020P0001",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10020_2:250164715",-0.198794973260777,-1.76556599285437,-11.3542654674901,0.162831053298153,0.0248413967151885,0.116463075587949,0.123380787896439,0.0872029896518867,0.0596002188596353,-0.361730962677305,0.564939290782296,-0.549427440363915,-3.85425672513627,"TMS13F1020P0002",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10020_3:250164716",0.354426388382516,-0.683455340906671,-9.0412410504209,0.62505130929947,0.0228161779203684,0.0959846238905744,0.104718067554567,-0.0802406746743038,0.0281263305921743,-0.335057122377767,0.18382379533416,-0.199688537000443,-1.79557748412286,"TMS13F1020P0003",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10020_4:250164717",-0.281759546154895,-1.40956216625159,-12.5612339836963,0.563515900130585,0.0432203783936305,0.262065550884342,0.308771779284112,0.135417840984604,0.123914287506697,-0.359258307824901,0.552831077086269,-0.366439702812127,-2.83554638332109,"TMS13F1020P0004",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_1:250164200",-0.192994119895791,1.9545121121205,2.92910448676485,0.0517085158470874,-0.00988702820791915,0.0924656106529284,0.187450157667504,0.129091856770154,0.109953849855267,-0.473849003382167,0.909878376409417,-0.211704369272139,-3.22575781709903,"TMS13F1034P0001",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_10:250164209",-0.0112384742608041,0.847929908358559,6.15882579628008,0.14922498358009,-0.0128917378345731,-0.0133668086859634,0.106523289827801,0.0700601039236738,0.0939139478190651,-0.41087413969618,0.443954042465872,-0.353894498430278,-4.46183660036214,"TMS13F1034P0010",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_11:250164210",-0.304425012109343,-0.779808005370176,0.820309863010921,-0.228756056852443,-0.0373767168187785,0.0321307240164444,0.0528252344917597,0.176614232966714,0.0556957823882057,-0.37109952773686,0.68717635122939,-0.10776356485402,-4.25175637612644,"TMS13F1034P0011",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_12:250164211",-0.36309997640105,-0.308072366451837,-0.372904525582429,-0.847232820744536,0.055669111849652,-0.11069948735592,-0.0908917560653374,-0.192115565670315,0.0466810131188074,-0.381108717462916,0.610302263735997,-0.0768086618150056,-5.50032451655548,"TMS13F1034P0012",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_13:250164212",-0.156581400883785,-0.819086409948316,7.07302112776031,-0.219709929371968,-0.00538990928570454,-0.0281034728871143,-0.0685806234664732,-0.0682805110128081,-0.0328076379875905,-0.37071331308793,0.606105649033438,-0.356245238808697,-3.4141634763446,"TMS13F1034P0013",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_14:250164213",0.609131816872766,1.48239798321779,0.91709742674556,-0.318874656828429,0.0249859562833046,-0.0425970828817053,-0.0566418849717697,-0.0595857144708265,0.0334504180311605,-0.276082235594163,0.262748693642577,-0.281940903726711,-4.33516667726813,"TMS13F1034P0014",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_15:250164214",0.583459863029963,-1.48701711883115,-11.1738593068826,-0.975283625641786,0.0616685724254953,-0.0807610220815843,-0.0332904049707782,-0.197248266828587,0.120575623699322,-0.422806652344985,0.62432418579268,-0.430293568097828,-4.53278360320921,"TMS13F1034P0015",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_16:250164215",0.794166872155713,-0.427931156909067,3.01728129027293,0.0800987398436882,0.0168279041178673,-0.0110727350113392,0.0417336321518271,-0.0372985480922155,-0.0647037039069222,-0.533524087457336,0.728040192307675,-0.288636599575692,-4.1984483723729,"TMS13F1034P0016",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_17:250164216",-0.788705078384743,2.11570645051218,-0.199178642278581,0.106799167417767,0.0160882335888264,0.0279304028093749,-0.0900798933278032,-0.0623994895876984,-0.0576033467377288,-0.356992498240267,0.87593252759376,-0.403022833579588,-4.26388640805593,"TMS13F1034P0017",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_18:250164217",0.569446864755709,-2.67558349712115,-0.623201263549738,-0.400589640873443,0.0525359308340185,-0.140638984660454,-0.0531504773503401,-0.149196081058687,0.0949707737275531,-0.415849912550988,0.437199320722618,0.0204258024257222,-6.05070701364238,"TMS13F1034P0018",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_19:250164218",-0.2744584654843,-0.760371097155135,-7.26525914147355,-0.716897261653182,0.0608703647114174,-0.151501356768678,-0.183758003689779,-0.292634633518216,-0.0589126371728277,-0.495099527009112,0.561689784935702,-0.531320035711237,-5.88570507142175,"TMS13F1034P0019",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_2:250164201",-0.554341151577317,1.17059265781431,5.00900301867838,-0.21217835144141,-0.0704092578201127,-0.106886823232714,-0.156767850856409,0.0782420350633228,-0.0523134238109983,-0.414907429412058,0.655727886732672,-0.552196487311051,-5.01116547318967,"TMS13F1034P0002",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_20:250164219",0.0365546978869201,-1.35449638546786,7.84277984887647,0.0873783284926007,-0.000414567671681478,-0.03525126254729,0.0879366463360775,0.0298784235148869,0.0527595518709122,-0.410064504811189,0.601391702869322,-0.572127188041989,-3.63987601368407,"TMS13F1034P0020",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_3:250164202",-0.0631672963193497,-0.783099767951959,8.48996881132444,0.283410231688389,0.0048747552895162,0.0725529790260208,0.0870166332529415,0.0151753896187019,-0.0275638704474878,-0.48760519631012,1.47560842445038,-0.426547683361583,-4.58931957414865,"TMS13F1034P0003",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_4:250164203",-0.214232828418459,5.32533065274382,-0.184753372682549,-0.32698593360223,0.0596968605044111,0.141367365387156,0.128233784768404,-0.0925938838110126,0.169871781536524,-0.333555307160237,0.846202552724302,-0.349382725428196,-3.44351958329197,"TMS13F1034P0004",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_5:250164204",-0.214544668653387,2.78307379559388,8.77954943879936,-0.150557421391428,-0.037970709296255,-0.00140101733098137,0.0605269382376768,0.130503171979215,0.126159758648598,-0.478983548265183,0.5311010475828,-0.242284632454276,-4.38429490025118,"TMS13F1034P0005",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_6:250164205",-0.969647939415136,1.35172164836578,7.09824934907524,0.237330741275089,-0.0255962289524128,-0.0372303363294117,0.0081569904669322,0.101870217532875,-0.0339777084330052,-0.259769535573806,0.676231987844552,0.0236235696538262,-1.07597497543563,"TMS13F1034P0006",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_7:250164206",0.595623139437545,1.72813029301992,8.95966443569488,-0.172876980161714,0.0211593982729834,0.0721059395215154,0.115587303074997,0.0576085121766173,0.178786017644691,-0.399266615616545,0.563865498218754,-0.628762463520192,-2.20578787916878,"TMS13F1034P0007",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_8:250164207",0.509424941916219,0.163549117811032,7.88101475995442,-0.515053451715971,0.0308518088868713,0.0241848455864785,0.0933215260559982,-0.0117958480150291,0.236634321000081,-0.545235194291412,0.0760668094152833,-0.274469942913365,-3.877859605119,"TMS13F1034P0008",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10034_9:250164208",-0.433981428316911,-0.0997340830586664,8.86228048389297,-0.0356761915907592,-0.0524448980241156,0.00713745648273063,0.0461329396074293,0.199331401559445,0.101292113190524,-0.395654216441553,0.548681736304512,-0.248544283490305,-4.6500010478285,"TMS13F1034P0009",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_11:250164100",0.482636048864548,0.711073287733319,7.60605148816095,0.0821753646855058,-0.047617159791433,0.0316265880127839,-0.121843562837497,0.0337979609430232,-0.083316886636115,-0.309784897561664,0.497901576357784,-0.23650756766376,-2.79402078875258,"TMS13F1059P0011",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_12:250164101",0.182997988438067,-0.244045960270214,-1.61544540197813,-0.506196546029853,-0.0203764927454064,0.0524562821758989,-0.00868835092533669,0.0476746336842836,0.0383857477261737,-0.392745265431319,0.347013551163054,-0.36040895926182,-2.41332257862065,"TMS13F1059P0012",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_2:250164091",0.0219237951278298,3.05439014078574,14.0450411215232,-0.665237282233899,-0.0227157608774199,0.153743961408596,0.1942250459312,0.298660686481991,0.235816339553117,-0.25958068348018,0.337597902510108,-0.142790237581504,-1.37994573849908,"TMS13F1059P0002",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_3:250164092",-0.349818185928544,-0.885204188841714,3.35689632626891,-0.405037617581283,-0.0593311093186244,-0.0897693384891165,-0.189539027495219,0.0844379907816495,-0.187928338915544,-0.143319127235325,-0.0808036632787618,-0.277969655605969,-1.34843617027466,"TMS13F1059P0003",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_4:250164093",0.116804874871898,-0.190163742734585,-1.5480082438012,-0.00352782092925682,-0.0697244346801016,-0.174979393964814,-0.282286912103151,0.0182745900991945,-0.143235520119663,-0.261441839401094,0.498182500102194,-0.404632148026437,-3.38044070644703,"TMS13F1059P0004",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_5:250164094",0.0327890396473464,0.049553151716285,2.07515779966022,-0.273968243746838,-0.0392643353408801,-0.0451177886103334,-0.149396559026571,0.0790915426000454,-0.158347334474303,-0.277362499126657,0.319566249866403,-0.216162184283416,-2.64014823962175,"TMS13F1059P0005",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_6:250164095",-0.012271863564248,0.321968556964142,1.44759730694667,-0.0644870002037123,-0.0240301096131128,0.0769495051289866,0.0242550761832715,0.231453592914876,-0.0151474074667619,-0.238997308240828,0.555149180143827,-0.547005453568072,-1.48673430717236,"TMS13F1059P0006",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_7:250164096",-0.176093950279307,-1.51615007203311,-1.46902910031958,0.0122933353153991,-0.0419167449588901,0.0137286929968948,-0.0660752432535603,0.114858586422964,-0.0630161765769639,-0.22967854357254,-0.393225595185477,-0.0592143371747285,-0.889380582935327,"TMS13F1059P0007",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_8:250164097",0.844371356414966,-1.46306491532149,-2.37472644376256,-0.114152209046473,-0.00841851085025647,0.0249118863984334,0.108287987580943,0.130147156020764,0.196152669273505,-0.440901587030722,0.135791498824192,-0.434756615580526,-3.65638796487335,"TMS13F1059P0008",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10059_9:250164098",-0.513995504168927,0.126060985551132,4.80604360226185,-0.437996635972825,-0.0687839617367125,0.0471989556956685,-0.0815923347667933,0.131978449990893,0.000435323826890648,-0.326581102474525,0.149830551938345,-0.00594095495863153,-0.292266504141269,"TMS13F1059P0009",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_1:250164102",0.0573202607833548,-0.570802698386267,-5.7755229514226,0.17494589480504,-0.0283796760504064,-0.096124697299218,-0.217199998663805,-0.116357294220802,-0.213166754709518,0.289869339655004,-1.66507101977256,1.41340704088194,3.39856063302023,"TMS13F1060P0001",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_10:250164111",0.562067977099195,-1.4946607228079,-2.09065410961109,-0.177638687505804,0.0151039728009135,-0.0534725738944205,-0.0048308119078508,-0.0484224546642114,-0.0775328420495952,-0.573721036005037,0.657198458294631,-0.61829604679438,-5.91510678918834,"TMS13F1060P0010",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_11:250164112",0.36378612417718,-3.37504499417182,3.67145508932616,0.0207009239965037,-0.0482994695370139,-0.156294408818196,-0.200033430607758,0.065722607841161,0.0110756376889667,-0.239584274020104,0.135302951476624,-0.164040886366139,-2.41433017579693,"TMS13F1060P0011",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_12:250164113",-0.189051371217031,1.84817070816398,-11.2003712339907,0.240270842246232,-0.060934764998932,0.0588437508898452,-0.0241688813551783,0.151171325324345,-0.0267100867478618,-0.276086213706478,0.754863931544409,-0.0666420641702044,-0.0727302018096099,"TMS13F1060P0012",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_13:250164114",0.524328067238859,0.435365222570442,0.392801590525889,0.0450628405503529,-0.060388625743297,-0.0607256050005985,-0.156677068495562,0.0279787942682476,-0.043234182382145,-0.230586887312378,0.268418939590338,-0.150107208466578,-1.69837473323669,"TMS13F1060P0013",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_14:250164115",-0.403827448788669,-0.958240238961963,-1.31978291683713,0.171877307948789,0.026948333768287,-0.0398385067086659,-0.151014064620727,-0.137632518368163,-0.200386495228251,-0.138464859702945,0.464501111508201,-0.754081881668886,-2.27588763927429,"TMS13F1060P0014",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_15:250164116",-0.476067420698046,0.309735931076463,6.44492173299333,-0.274000552536906,0.00201743368167847,0.0384142180176913,0.0850533148586148,0.0168145340517865,0.126349744653041,-0.259009589234505,0.52723682752657,-0.533716206009181,-1.8614849601453,"TMS13F1060P0015",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_16:250164117",-0.1881623311662,-0.985546695575175,-3.4066735910119,-0.145955426802756,0.0204370184210868,0.0252228104257364,0.0584061507653199,-0.0645206732128088,0.0109023402818534,-0.416850922616744,1.5972613504227,-0.620293767273961,-3.50436019180977,"TMS13F1060P0016",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_17:250164118",-0.597738328106718,-1.4180813863257,-12.3145417260394,0.0915448644313336,-0.0213313258546391,-0.129395749006653,-0.244116981162823,-0.0997528576844011,-0.253717228512005,-0.222819927488615,0.574747121932467,-0.556449585301222,-3.05373039666531,"TMS13F1060P0017",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_18:250164119",-0.758701834360719,0.145486766664869,2.77858708228673,0.212083552287182,-0.0712954750486792,-0.0640651250430149,-0.142529418763711,0.160087891484323,-0.0149997570722762,-0.341153426111308,0.238212303262552,-0.105975369304581,-2.64444657925524,"TMS13F1060P0018",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_19:250164120",-0.265647761326287,3.65917551094906,-4.48384991200709,0.204883282745484,-0.0132217654980546,-0.0490309002428316,-0.124886752231384,-0.0966680212618799,0.0958292244005681,-0.527684217749947,0.761232356282678,-0.310623638899656,-3.53968283052274,"TMS13F1060P0019",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_2:250164103",1.0220508589712,-1.86715650115799,-9.70142936339396,0.212972153993594,-0.0459647572488699,-0.0436134627655922,-0.0630362170777299,0.0649612996542614,-0.130535947028701,-0.615305118722629,1.00940393175084,-0.470679490033812,-7.49922343962194,"TMS13F1060P0002",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_20:250164121",0.810029503467124,-0.249989283500434,1.66029234774049,0.383746846665802,0.00661615775697154,0.0499333259327259,0.135945672732681,0.0965965200764746,0.176302412926923,-0.219717765968002,0.127630661889726,-0.280651361215162,-2.93081912912079,"TMS13F1060P0020",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_22:250164123",0.151075516159452,2.33142797468507,9.42437075398346,-0.0195614112703637,-0.0387590598535183,-0.0275731147362407,-0.121348094254288,2.89908411769263e-05,0.0479716717322503,-0.440207144635125,0.674748036939564,-0.431424716685056,-4.7331202087367,"TMS13F1060P0022",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_23:250164124",0.00525440429067067,-1.98225314677813,-1.81135462300211,0.15888162111726,-0.0329399925350325,-0.0388097718571467,0.101325572291713,0.160953054845638,0.1218187103037,0.218862165014159,-1.18666554219684,0.401266441092816,5.10175696423218,"TMS13F1060P0023",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_24:250164125",0.577113279653476,-0.234493429863427,-6.93653022169718,0.272694908250764,-0.0300340405493677,0.00342445851432055,-0.129686947776252,0.0174398381657032,-0.105301878809159,-0.263931685711832,1.11204862678498,-0.417075547210677,-3.22725351847472,"TMS13F1060P0024",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_25:250164126",-0.271362083344251,-0.907110795678023,-5.26490244548861,-0.161045820304596,-0.0594264110945347,-0.108255752070557,-0.165351797044092,0.0964561259289678,-0.101909088064086,-0.265404201987438,-0.0405996487641939,-0.145794579448168,-2.46363823394866,"TMS13F1060P0025",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_26:250164127",-0.557816611545282,-1.58694584886935,3.63921234478151,-0.161089099381105,-0.057593646629176,-0.280992274095351,-0.462017629635271,-0.146158337372644,-0.155006530880421,-0.404675926674338,0.531601482636341,-0.120711837966258,-3.81001773753007,"TMS13F1060P0026",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_27:250164128",-0.583993419306234,-1.27511100666758,3.06514519855643,-0.167701211675987,-0.0535284237440447,-0.273853145854818,-0.462395364825832,-0.148581969862668,-0.155754628827532,-0.429527385315211,0.565196086829802,-0.154590481786985,-3.88360546365596,"TMS13F1060P0027",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_28:250164129",0.022974438221917,-0.532743554716754,-2.64229893582567,0.0716865127025763,-0.014745864308724,-0.0399655881592052,0.0593769021308348,0.131639859082728,0.0450508399856839,0.757764779768586,-1.54463393759845,1.46642717515228,7.45538129236329,"TMS13F1060P0028",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_4:250164105",-0.63509312618265,0.689818911534937,-4.30296084177201,-0.0404452146806048,-0.0609891016543646,-0.0307988215484946,-0.0720692682344576,0.114782364322415,-0.0395235173110994,-0.384928389991162,0.777400240635928,-0.319045726757127,-5.10552463619528,"TMS13F1060P0004",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_5:250164106",-0.695493845151941,3.8674097415043,7.26912705723036,0.166620246348312,-0.0314625044813742,0.0041933908652279,-0.239026856275105,-0.142582669258936,-0.0271106756261339,-0.471254129364863,0.846113158146351,-0.144778089827495,-3.93960630558519,"TMS13F1060P0005",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_6:250164107",0.319037028166974,3.03181378307866,-0.539823967364049,0.248041537939443,-0.0332594506395682,-0.0413476902264563,-0.197598795541343,-0.0446237154267045,-0.180744985184877,-0.492216114457961,0.58025541259725,-0.173861686457194,-4.75321659491183,"TMS13F1060P0006",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_7:250164108",-0.527230481320184,2.48172958435173,-0.347079758687474,0.285625351318053,-0.0601393462018542,-0.0582121046304268,-0.221989435280249,0.0587258185037307,-0.0919464234872307,-0.223320267505445,0.499248347374014,-0.184567228458297,-1.4763200318532,"TMS13F1060P0007",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_8:250164109",0.0517009048510785,-1.49073626996674,-13.4050586598878,-0.0982265725950427,0.000576785573619759,-0.112521205256363,-0.0690166805462951,-0.0563057264564,-0.157998061063069,0.233403616094252,-0.597665646823744,0.562954533694435,3.13680058037649,"TMS13F1060P0008",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10060_9:250164110",-0.25225095201768,1.33908158762998,2.30403792098584,0.186600828761325,0.00462432894968956,0.0434665490484275,0.113757291569569,0.155715837404556,0.185172571417834,-0.415045026545688,0.574630221923111,-0.42112882354769,-2.24235114718168,"TMS13F1060P0009",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_1:250164221",-0.515726834786327,0.585618714906877,1.07832923283741,-0.0672846987633739,-0.00761629860038385,0.140238365914169,0.180093073098561,0.216741197871456,0.108519155789757,-0.1036452879869,0.500663234677762,-0.0917816821782297,-2.78167598888045,"TMS13F1063P0001",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_10:250164230",-0.503312156954379,-3.32756539253359,-9.33510135587395,-0.0564860335771544,0.0776297873597799,0.135551453789789,0.179021447597261,-0.0689192041705315,0.0951051292738772,-0.377056111301209,1.14228599348285,-0.482791563299149,-4.73093092046991,"TMS13F1063P0010",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_11:250164231",-0.31921215442981,0.254634218638893,0.0225875935815814,-0.00594861242800366,-0.0398356507905153,-0.0965810864288439,-0.0967161065368974,0.0702355196123195,-0.152125325187001,-0.301958416995983,0.978747152498787,-0.613054291808202,-2.82394712924622,"TMS13F1063P0011",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_12:250164232",0.837808748589056,0.331250847687015,-8.77838011744487,-0.0186879567258164,-0.0324936819902176,-0.052386843589836,-0.131782253658821,-0.113096080435052,-0.133951710645442,-0.291832257909323,0.936920528095428,-0.587379576819602,-3.4604526600619,"TMS13F1063P0012",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_13:250164233",-0.207123234537234,3.4697989047896,0.0770857568456451,-0.202405335358185,0.00261710428361072,0.0779497078999822,0.00355024379962398,0.0493624979653622,0.0474917429039398,-0.380267851319042,1.02925303949776,-0.439808906018266,-3.69996188845043,"TMS13F1063P0013",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_14:250164234",-0.204416579245544,-0.275123975802299,-2.2676118483968,0.0698613350981838,-0.00421190866820863,0.0514656119882584,0.038647285501228,0.0758079830327951,0.0312443874026129,-0.387691560455102,0.846874376059082,-0.50176528328931,-3.3145893485703,"TMS13F1063P0014",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_15:250164235",-0.538279652837954,1.18017629117174,-4.80894192570532,-0.350365228137908,-0.00488965955538794,-0.119587183256711,-0.206873752250395,-0.210271455598017,-0.159883412482658,-0.467532523974621,1.08073718297564,-0.534151865531934,-2.91820973516296,"TMS13F1063P0015",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_16:250164236",0.954765777274449,0.474661332415438,-9.83458772353833,-0.0273065059081877,-0.0452063173237548,-0.152475345865623,-0.328767535618904,-0.103100947886069,-0.25997665536887,-0.33213218093427,0.322531448857399,-0.242267419073451,-3.14510721067571,"TMS13F1063P0016",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
"TMS13","2013_10063_17:250164237",-0.287422789676869,-1.43548483997407,0.0527195703732142,-0.41830507575523,-0.0142946268754524,-0.0128010889493332,-0.0741447613864007,0.0460550482319369,-0.0205344595696477,-0.363805849441191,0.864312202231605,-0.59411383138336,-2.59994817523106,"TMS13F1063P0017",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA
